did,beta_merit,n_posts_analyzed
did:plc:wesv6edkmxgosnymf3qrnamd,28.999506710641803,7
did:plc:weswhiz2rq6dbpyqf2ecilvq,4.108632857946164,16
did:plc:wetczjp5vjg7jqk7li4cor4g,0.8461577792303039,235
did:plc:wetni5xaexbywcngrivaogag,6.712577268305044,35
did:plc:weu3sjitqt7rrogw3qppgufo,8.393980186304042,2
did:plc:weuslnjajpepvuhojpavchex,14.098510963440635,7
did:plc:weustzbg5b75a27h7kyztfrs,20.723559907930742,52
did:plc:weva2a4iwkughmc2o2qoidlp,23.156272866065546,28
did:plc:wevcdritf4vyoj736jwre3qe,13.292779173159404,29
did:plc:wevivbwusr7m5ovkt5qjx4yj,12.341694184175608,1
did:plc:wevrcvdiwsnhlo4qlulcxk5j,44.9107456122816,26
did:plc:wewlkim3chb2v7ql5ia7olxc,265.62745581884536,18
did:plc:wewnxxyj3jqtzdrwf3l6nbp7,1.0525940393333786,355
did:plc:wewsrkipsvxzo6v6kcljh5si,18.591161193605444,7
did:plc:wewxpkpuqj2xbfbl4sxrv7qd,6.986989321351879,43
did:plc:wex5yv5qcw6xbkp52wfx2xyc,10.40802818920365,271
did:plc:weyagstayea5srpkhcei7gyq,0.09702864061648724,3110
did:plc:weyce3hl6ibnnemyqd4cqlyj,12.636161633236211,3
did:plc:weydncroorqvr23qtuhp3m5q,50.62804117908449,16
did:plc:weypikbrwodr2fsanloqjx6s,14.732391864244525,199
did:plc:wezbztdehxg4bvhkfa5jjcbd,1.6451860922036332,40
did:plc:wf24ok2liiyzb633fe34dsel,6.050787231070637,351
did:plc:wf3iobzeh2ha7nmrxnk2rsgm,84.30602402565908,7
did:plc:wf3zhl5n5bbn6oabfz2ghclt,1.5861535376406979,221
did:plc:wf4jxr7n3omzn2nzuc6b66gi,3.593554762684385,59
did:plc:wf4t57jfj6xbvv4j7ebpy5z6,3.4837319216519655,44
did:plc:wf5fszyl2phgglnohbg62fza,1.4602617066026338,10
did:plc:wf5fxnu2amn2p7aatqaocwsa,2.8147019775329634,8
did:plc:wf6ao2zmckbhy7efbfwmanie,0.3984314578677589,1248
did:plc:wf7ebyiyh7c5ikjkye4ke4cv,6.193030453544191,1
did:plc:wf7nfy2us3h5gpa7zfettmzl,156.68565384364018,156
did:plc:wf7q6oqbg5t6ru3chkvrj72x,373.5309892450789,1
did:plc:wfaldq4l36lubac5hutbeqgn,5.6854202356948615,33
did:plc:wfalxq6c2w2knxaeiqlkfiqw,42.25072251979707,1
did:plc:wfbgoverdsjfqceizhjs36xk,8.111983950973695,19
did:plc:wfbsal6o6dhtfvgfmfiwsfp7,9.908077279603313,12
did:plc:wfchdyyulrpeizj3ufjhprcq,87.10488722675014,3
did:plc:wfco5g4juz4nh44sgoeab3e4,1.3740045163680275,323
did:plc:wfcqle5zyoveahs6uzdv62ds,100.723151075852,6
did:plc:wfdbcs4fkrklteiurvetvljm,13.33366044760305,9
did:plc:wfdf7e5vb4y54hhvq64foncv,5.52101662099956,151
did:plc:wfdfnujneqpcnzad2gkgncly,586.487443494526,10
did:plc:wfdwisx52ltpfeeemutmbag5,6.332443083408819,2
did:plc:wfebv62mawz2itvxdaec4m7e,1.1778031193373837,180
did:plc:wfejz7gurydeoub4l2tufss6,6.70495308972005,1
did:plc:wffe7ovnsvgl3zopoipakkuw,10.330989341240132,1
did:plc:wfgadfblmsq6jxov24qx24wy,5.937117593968887,1
did:plc:wfgh4ghuixoof2t7tf5cw2bt,6.500405209570873,15
did:plc:wfgonsts6vq7o65mdk2aylgm,3.0209831484156022,1
did:plc:wfgxctiryzbmbtsy7ejge7yx,1.6635463576700915,117
did:plc:wfgy2azzajvd76q2vfrzqyfy,17.204247069466135,1
did:plc:wfh67vtwsozhvljcqzp2wy5c,9.665109176879835,8
did:plc:wfhkdvj2pugluk624vlqsrvy,2.1952809089338055,23
did:plc:wfhljp3cd3zlldavd5vo3viw,56.25440274830624,36
did:plc:wfi76exbeu7au3stqtuodfkg,10.875203522568553,5
did:plc:wfiklwn4c56rf42263hiwi2d,0.5705508852369073,11
did:plc:wfir5xon3xsxapz4gxjy45go,2.142560452944298,107
did:plc:wfiuqfzhwktbgomwguzfb7kh,31.28373416221191,1
did:plc:wfix2kbrj6n2n2cvrlhrwwmd,96.67116350173933,2
did:plc:wfjbtpfvgvn32fzkqlbhhsje,5.9256443389801,2
did:plc:wfjckfconor35judabuc22tn,5.955862175483479,4
did:plc:wfjcm4szpttfxxfepnpuuowm,62.10632607416278,3
did:plc:wfk4yakveztvrve5tt56fern,49.62196967852284,38
did:plc:wfkzisn6oxetupnvxizitxgx,34.43506145628652,18
did:plc:wfl2ravh7bkggweohcllbccb,26.035067604739638,18
did:plc:wflwoez6ugomvtpianc47rvl,25.038368222214096,5
did:plc:wfm3qnansj5x3ttqxk4wwuqp,0.9537400835671549,491
did:plc:wfm4pqsbhehtcvryldhya7hb,7.49470592409628,2
did:plc:wfmanzyypslq2756e5wusi4s,8.24450879023029,1
did:plc:wfmap4lah4lemqijqdqqtre3,14.765899761374742,6
did:plc:wfmfbhqw3drq7pabxk66pvmi,20.02567048793645,4
did:plc:wfmhp3bxopjtekbhfxryezbv,10.830845635472473,11
did:plc:wfmjf3ax6xkodbczjt2rhszo,2.2611716012664407,40
did:plc:wfmmdyjcw4vom2pyyyvdokvj,5.657226299190857,1
did:plc:wfmtdxnfzrv3wpif63hdhunq,9.561744560604975,10
did:plc:wfngcohlll23cnyxchmfx3jc,38.76330103296754,9
did:plc:wfod35mna25g35pyqthlcgds,8.846097782603291,52
did:plc:wfovpxilrfvxvyecoguoza3y,34.328629375528536,45
did:plc:wfp4hjv25erf266ara37avpb,0.9487039622657344,283
did:plc:wfrddzkqj6kk72ten57ln67d,5.848403723089067,1
did:plc:wfrkmsfxzh7o3lndsymkaxti,13.851984046560386,10
did:plc:wfsaigxrmhkw6sxie2y3uj52,8.199535273588403,5
did:plc:wfsm2wvzk7mldtkgdboy7oif,249.98824913729845,6
did:plc:wfsovuvxtr6inemm4nyheih6,0.7264302966438022,115
did:plc:wfssasdibtqmpke346vwstrn,17.471400080104242,10
did:plc:wfssxn5msj4g3pkzkunqypu3,3.516307444401779,32
did:plc:wfuge7qvmut77muer3j4tarw,44.73371502903115,1
did:plc:wfuybzxgaqfpzfn242rvexzb,13.217877815492962,77
did:plc:wfvat2wa5s2e536a532tdk4f,7.178463367336661,125
did:plc:wfvgrglwjhw4xxsvqyjk2xi7,154.6338989958231,33
did:plc:wfvinmdzt7y5qws4caycu3tp,0.3985975437113733,865
did:plc:wfvqhg3xav7xrrcmprelf3uc,17.639606593916966,3
did:plc:wfvt63fa4nfsebxatdwqxmsh,3.488241029471473,3
did:plc:wfwmhcgbz5j3ywokc6lhvtje,1.015476624852985,210
did:plc:wfxg2b6kwujplaodn4zsndti,0.6256923056418334,791
did:plc:wfxg5lxplirgkh6dqkxduxnr,18.428260447482266,20
did:plc:wfxqdgxesx6kdrydzpelva77,109.69049721866,7
did:plc:wfy4l5sl22lgb2lakf6kwqvw,94.97543742594202,28
did:plc:wfydhwplu75ca4lcy4q7uzzk,19.12382377945878,14
did:plc:wfzmk7fvlrs5owpmf6ou2ouh,5.903955560686439,4
did:plc:wfzu6bf4fk4spqbxuj4ttmq7,4.606494615055585,63
did:plc:wg24qzrnlfczieffmbzss6to,7.562774230250025,96
did:plc:wg2gomznkyf55h3jpmzfzeuw,6.8076097900793835,9
did:plc:wg3awo5vbsozjdjymgdhkh5u,3.542567265036645,4
did:plc:wg3fof6enunhvwnt7tb4dvgd,8.36387125789301,4
did:plc:wg3sbawufm7rjthjmcwalhcj,16.205555476128993,11
did:plc:wg3t2kpg5dyg6g2eiaomhbu6,0.6809574953654569,38
did:plc:wg4pfhkwldtqegphdlw7shso,26.921782656921398,4
did:plc:wg4yp737ev5fm442k547tdqn,7.291704768917875,2
did:plc:wg5sefmf4r7u3veskf7c7qpw,1.0636128643927398,70
did:plc:wg5xza7afw37itvafyylyg35,1.946831652818542,140
did:plc:wg63aoz5ojssvmpdn2uk4djk,92.01866067162018,30
did:plc:wg6p5kitwa5qiot4hn2vsmvc,20.699757073285205,67
did:plc:wg73wdkhcsynzucxefosayin,8.167592266642297,1
did:plc:wg7ggyvno4xbuwgp22biwfjv,46.96853082988256,1
did:plc:wg7nsoobqvasfv6i3mwxfbt4,20.68435985656992,5
did:plc:wgbp4oqg2pqy25erckkuvzih,9.262324980559645,7
did:plc:wgd2c3zcxg3x6uuqfgvbcqm4,0.6937095359319783,491
did:plc:wgdewjyifubdryrw5tq3in5l,87.59923004185694,1
did:plc:wgdkay3sqh3kt464yyxjebev,1.5948367689327791,13
did:plc:wgdlm7wbjbo6z6ix4vsxt32w,6.329690795949241,1
did:plc:wge2pxx433rrmrhufniwht4i,5.337507856445775,3
did:plc:wgfz5e3rv4mxgtcpypddfruu,9.591040919113665,237
did:plc:wggczxxw7tscbd2clitwnzm2,9.56356108496639,4
did:plc:wggxm5pka6q2siryajsnjbfm,0.8846023571432353,29
did:plc:wghcbfcrp3uigvu7rl2yukqt,11.353100817403753,388
did:plc:wghjype5w3rg74r6fktml4ti,1.393741935186819,199
did:plc:wghmsjnbj3wkhdre73m6cp5o,7.50109805599513,3
did:plc:wghqtb5tv5awijnymsw7qalw,29.454701560292307,10
did:plc:wgi2r34ni7zh3jqnbiufkhvu,3.9229865262243977,46
did:plc:wgiqodwkxp2pru2obti36iuu,3.035850984542507,145
did:plc:wgitzdwbugc6aem6aei65txv,3.6678813190787323,19
did:plc:wgiucetmyh554pmdnfk4pdf6,114.87175055177293,4
did:plc:wgjdpzylttrmdnacfuez43m6,1.8930561749679289,23
did:plc:wgjgcnbbcaktfkyvag5psra5,7.030841547382462,24
did:plc:wgjkjydq455sfqpumqh5knlq,12.924354366001618,10
did:plc:wgk2z7chi36jhlkpauhtz7bz,2.317462432566857,72
did:plc:wgkglbvm4yamx6euull7jutv,133.31761330413423,3
did:plc:wgkhlawbyydewjuo6fwzpul2,100.18115490222449,3
did:plc:wgkjw2elffmg6jenkougz2mv,7.1238117515561745,266
did:plc:wgklei4styul5jtug55rfajx,18.79709591122586,2
did:plc:wglnjglnmq5hct7yydazvp4m,0.07290857672272233,2131
did:plc:wgmnhspitj7utlx5sbz5agfi,14.806901464596729,4
did:plc:wgmontazfbdzvasoa3lbybpx,1.4072032367604137,134
did:plc:wgnfa242q54344cvurm3klrt,6.766663111841007,2
did:plc:wgnmxebg45mwjx5jtr2rm2o2,61.28793436403623,40
did:plc:wgoasynvnw4c5aixmfopupcl,2.218495040973313,1
did:plc:wgotca3yqexvrqtdqj3ws2ge,46.41536154964155,6
did:plc:wgpf5qi7ozykwl7h3sjlev2o,33.653220656158695,16
did:plc:wgphqhkovo2kjvgwgofzjbgz,1.6209176149032603,70
did:plc:wgpifm666jpolmt7ijr23gfi,7.48918080647365,2
did:plc:wgpluvdzirhpfzi677qluwuo,163.42747934693548,3
did:plc:wgqoiicgl46zpc5mv4vnnmo3,19.449938645364526,9
did:plc:wgqrmhqf657x5lswna5thi6d,33.013501671115925,44
did:plc:wgrh3fykmfcs7xozcswg4q2v,5.5036897409778405,216
did:plc:wgrluikwp2b425gpzy46zxsa,2.651529353220552,284
did:plc:wgrpxas7lklso2lzgjdjeqbu,8.898866159490256,2
did:plc:wgs74ojiqsovrk7tmtrd2cx7,1.620681425040372,169
did:plc:wgvesr4l2luymooxzs6fm5e4,88.13689249451005,8
did:plc:wgwbgd4yrzdisadutjpynpzy,2.310860939339301,20
did:plc:wgxfrotpwegr7tlythl45q45,6.2933443982820165,1
did:plc:wgy2pchnptmdldcsyhmfgs5i,48.2348427197149,8
did:plc:wgy4jefxfjempxtrycq2voeq,3.643863748076537,3
did:plc:wgznmmhr7r3jhm4wqcpj6gz3,3.9675277952898957,175
did:plc:wgzym7s2ziy5aajil4a6tnc2,67.49902401506327,72
did:plc:wh2hhqcxhnd6h66pxu7ow7mc,7.964102734441751,1
did:plc:wh2hzmjlknliqd5lsofrkjth,6.096185301839302,1
did:plc:wh3jfq7okccakousv2mxwkn7,0.43721922942119473,910
did:plc:wh4jcdei7rm2vpxp5sdsysyi,81.84454908617803,14
did:plc:wh4ub226e6miqjzsa7bz4glh,1.0906250506507449,30
did:plc:wh4w2f3lu4xwpvp3thn6e7rz,83.97124965225942,3
did:plc:wh4webzzwbu5f2z5gymgqwog,3.6813683175601932,126
did:plc:wh576vijzhvm6jqnpn524747,1.54509575875901,68
did:plc:wh5dvdyjqyu7524bft5tikxk,1.2151785779470792,207
did:plc:wh5rym2wd4sh55v2mqbphthy,5.801470890889055,10
did:plc:wh6jiajizfklryhol3rrntwk,13.776635372412791,9
did:plc:wh6nc3wvpzajoses4pokgikc,27.207661584614897,3
did:plc:wh6nvpsijljzuixaiepall4x,0.6818289904098389,517
did:plc:wh6w2f2s53tgyaqws22bobam,129.23233071467845,17
did:plc:wh6zgdcjellxq323ez6pwu2e,930.7220206367074,1
did:plc:wh72upimexsznd2ycsqt6kzl,22.58479301618203,4
did:plc:wh7eulvrbvu66f3bmthhndsh,0.5666299010827567,807
did:plc:wha4nq5t5yudzausgbv7iwmt,15.83176197569958,2
did:plc:whahxjpxyzf2sol46xwyyeae,5.514771172258729,6
did:plc:whaudfcj5ttp4bspait7ln5g,1.636655637716386,153
did:plc:whavksrvylcea25pi3robiox,17.49440015320818,5
did:plc:whavwxob7rts4am7egixfpxj,24.549959833122507,73
did:plc:whay7vrcscxmp3mzswcw7gmn,1.9680043359832629,59
did:plc:whbfhri6gx46dbqr5qukqjow,9.942618379103248,1
did:plc:whby65ch6seoaymyxyywebyu,26.666342556014982,2
did:plc:whbzuq252kbxmoucmf7ylhys,4.756058868850455,296
did:plc:whcuf4mu2dsqq2hwbdhx7voi,54.89442811513826,8
did:plc:whda7f6fim77kl26rnwga7lk,14.85455459671181,1
did:plc:whdd3ilmgbavwxj2zeudsuvo,16.370079901879006,12
did:plc:whdnyhkdb467nqxvp3rutibz,7.783357829766535,44
did:plc:whdrd7z4vcs3b5gmb6umyaem,1.701220733914433,49
did:plc:whdyuznluo6jkl664y5xylr6,10.543215402883058,249
did:plc:whe4jjlv3jcittdaiszbror5,0.7196772373798495,93
did:plc:whev2dmjn6xwicsgzmm35y7y,12.886383779782305,116
did:plc:whewc7lro4sggfu6iifjdrkq,225.00461599055046,42
did:plc:whf7dkcnwyfzzuofqnscqf6j,2.488917733925971,7
did:plc:whfdhd7nwazrcrdogflb6grn,3.919904324448388,73
did:plc:whflllco3xovv7crqkgdphuq,48.519548566554434,1
did:plc:whfna7y3ae3zp2wcqosgrtee,0.6496729436917261,521
did:plc:whfoed3b7dd7bnvbvlvtlkxh,29.89292349038665,1
did:plc:whfqky7fxan6e37skp7nlgfs,120.89040952321767,6
did:plc:whg6jlsyh35f6zed2yzo7y75,3.8645550723258744,123
did:plc:whgn5r47r3wvvwsgdifwq2k6,0.7691866734496017,779
did:plc:whgpgz6w22esnbzlisp4an4i,12.538214786274546,23
did:plc:whgwm4peuiflv6x627rfkprj,17.01436455570529,81
did:plc:whh53kdznlu6yj5cvt4mpvl2,2.2907527829507726,3
did:plc:whhbrn3mvgc6mdojamkc6yvh,2.3869019667434346,2
did:plc:whiihbqtwdzxkzsohl2gi3bt,1.2417940609578193,1
did:plc:white3khjr7y3ay6oyeznzts,2.955532716580409,1
did:plc:whj2r72b4yl4uuu3m3y65rmb,0.19216558129174927,2331
did:plc:whj4yilwzmkxiwgdxp352zxl,4.802968133095149,142
did:plc:whjeasvin4bvr3qzru5vxi7r,5.056057943026302,95
did:plc:whjjbaax4ysrfcsg3gmyj7b5,36.78658298210214,3
did:plc:whjnxmsn4snkxs3lesbxhkvl,29.29292563841818,8
did:plc:whk5y6n3ip7h2swakxq4hnhw,4.252891549061971,2
did:plc:whki65eh3gbfzkzvalqjlqun,17.966678758087976,3
did:plc:whkwshl6hbdotj7h4xqsxuid,48.90066509976704,25
did:plc:whl6wj24qs57zfmolrpibnra,256.73707943289367,21
did:plc:whl7gtnu7sirj4kgdfjajpuu,3.2781150390976337,10
did:plc:whlfoao3kwnm4iqvnjdjfzde,4.394094938051195,2
did:plc:whllvfhb4a5fy4oelms7nfut,4.310872681797017,2
did:plc:whm4ntbsfddcoid7me7uckgc,17.993031709703853,81
did:plc:whm7oe6jmfxzbux3qdczjzkd,0.10516379907269786,1531
did:plc:whmaanyzmvssk6s6r66qryaq,56.83353657060017,16
did:plc:whmdtfaoue7x2xxgl4cch3dm,4.178375754024505,581
did:plc:whmfrslq7huoragf2uskk5uv,124.71849186820441,9
did:plc:whnj4cxtu6rxceyepqjsi6eo,61.14309959300853,15
did:plc:whnslifxcrnbbvdusb2wgxjk,2.4639440109683655,124
did:plc:whokhvbbfmqo6bfa2f22kvex,101.13538293363742,2
did:plc:whorkqclifz2tgf4d2reyt4x,0.15402769456924745,3130
did:plc:whovenrv5ocugym4wde7q3c5,0.8767549955757147,24
did:plc:whp3lnoglalzs5dcsxw25mhq,0.9506841732469291,1
did:plc:whp6dt3lwwwsixynjvokx5wl,71.08964367825808,31
did:plc:whpbi6zqb6htqacy2co56ny3,4.172255255132974,10
did:plc:whptxgyyhlvbbgtoa4h5dcnb,9.750427995312265,15
did:plc:whq5qe3suhayjxnjyyamh4x2,38.793404849803785,8
did:plc:whqt2nwhazzcx3f2b5k4tuxe,15.115352176678726,119
did:plc:whrbl6hz73owsponhi6o44kr,6.013467084822448,2
did:plc:whrencnfs4y3pip3ef6woqlv,5.1837818426566935,81
did:plc:whrzriptfvxeczott6hy3ssh,3.3653790217344985,30
did:plc:whsettnphw4zq3dkhlei5neq,24.435033759293447,43
did:plc:whsymzlsbiqmlfmml72tjwcp,0.8928746972103547,265
did:plc:wht2zb64it2w3t37znkmgfeb,0.7775986181361517,125
did:plc:wht5wu5iterlzgshsq3lrj66,7.17928894173497,1
did:plc:whtfeia7wbixxwrkluw7iiic,4.92928402372291,289
did:plc:whtfqgpetzumutkykzzjcg7y,2.9564446994965534,18
did:plc:whttq2yqsfkr2rwhpwubquqc,50.307936972142,30
did:plc:whu2w6ztwn6miwkdtfset3zz,15.641440498145275,29
did:plc:whubiapecod3q5lebxfsqv3t,25.508261364707362,12
did:plc:whugrabkkta6hs6ln7gvlu7f,49.228724692270056,3
did:plc:whuhxcdf4baseek4emowxtay,41.13577802055236,3
did:plc:whv6vd5el4b6mfyyheleasda,7.668204164602095,5
did:plc:whvovqgybd6zwjvjfvdd4zka,11.355188592938166,5
did:plc:whvxbimom5veoqgvdkpckqmz,1.9193047754339025,14
did:plc:whwuvhtfqbyf7432aj46najd,0.603829454505633,1038
did:plc:whx4jwklvc7mrxlx6z2ctzfv,33.50133928516707,9
did:plc:whxovm3a5dphyj66jw66drhb,1.4901006957400813,1
did:plc:whybsx2mlqwfc3l3qbg32mbz,2.593709621232921,7
did:plc:whyjmiaxchjc436jstu6v56v,27.69607471636462,28
did:plc:whysiwwxxq7c7wsh64rnsmhp,1.0155006190331535,204
did:plc:whzrlcaiyudpzhdaoiyuv5cc,4.744547217452894,1
did:plc:wi2v7fmpyx7e5koryrks4jo4,1.7819606202814073,1
did:plc:wi3z5yoi732hkphsoww6iow3,15.494267969381191,2
did:plc:wi45oi4niyzvw2hpqeyuazo5,1.0878362181724905,290
did:plc:wi4cguekhrgzj53dqp7noixn,1.4989915779830354,40
did:plc:wi4jfbq4d4khbmikgi2kgm7a,4.2867774333690365,93
did:plc:wi4js6mel2jsv4s3egukicpg,10.969401957238304,4
did:plc:wi57eaudzdw2hjhhfy6exb32,1.4064673213707135,142
did:plc:wi5w6o3mlwywdjmn5euphmy7,1.798004665516688,2
did:plc:wi6pmjiulkykrgkmalpffqwr,4.359461616990258,1
did:plc:wi7cuxhosghioqdvcqqhfmsh,0.6499691430302434,435
did:plc:wi7lfrx7mqvd74kosaq4ivpo,0.21553880355574395,1990
did:plc:wiagryjapdzrbnk7l3hjdpqe,0.6984181437511082,36
did:plc:wib34pztubtne4is6yvyr24e,373.79448661216827,2
did:plc:wicbme7dqup3slzbb5kj4lln,8.75191124163415,4
did:plc:wichewkjr3qamh3ksi4b26t6,0.40966317610724057,581
did:plc:wicnfjwer547e6g6e4ro7aru,18.367900889302664,16
did:plc:wicxg5xgbfvefgaawpdcwtlq,8.448438996593993,25
did:plc:wid744fv4nuwjqcwyz2h2fpn,101.00731600237714,16
did:plc:widypyj4pyp2u7j2zrrdsumx,1.872741276212141,95
did:plc:widzdcbhol2j5gn6oz2bbrdw,3.1986694767532873,1
did:plc:wie6s34baaupvunlv6dfxxqx,36.3048802033575,67
did:plc:wietp6kl4wcg74hzppxi22pc,53.18941817069664,38
did:plc:wietpzvfsp4axvpa6gid5upx,1.3257511379277271,3
did:plc:wievpx3egzm4xphbyw277uwa,8.598406957410637,1
did:plc:wiflej232v3qx7sxzo6xxxbt,98.94416240251418,23
did:plc:wifmomicr72ityuthsmdwbih,8.852843689828463,112
did:plc:wiglqibfpc4psbj6xjoedzqt,18.05602121163863,10
did:plc:wigmkwqalspxae6i4duer3v3,2.0837301223777858,60
did:plc:wigoi6ks5xzgr7edb4dcz3j5,9.268310556079294,167
did:plc:wih3abfru5pba57gt6p6vswz,19.294551851375605,96
did:plc:wih3ko7kaydr7kriltfqrr54,3.3510767798969527,12
did:plc:wihheuidnwqpt6h7z7wvunjj,5.64583571252119,19
did:plc:wihmselkip2usqlvhjp2higp,8.595583492049794,6
did:plc:wihopjnpnxieebycks5mu5o4,1.1692091683506347,103
did:plc:wii66dcc6f55vmfqoz7yv6rz,25.895294886631465,33
did:plc:wii67cqpghrbjgakp2pzyqbz,1.4189821318741633,639
did:plc:wiidlrviut4sxwafhmsdxpoa,19.933509688357514,1
did:plc:wiipcpfkdyehlrwze4jysyov,73.04450008589653,1
did:plc:wijdmvmpppcojmfyqmswv4zz,100.27806420556782,2
did:plc:wijl7mavpz5ld5hew5mwhx74,27.15464220212505,12
did:plc:wikiih2cf36gkqbsvcgynpwt,7.0695059992082365,93
did:plc:wikv6afoepxc6yqagpoz6qkg,5.2710831160361975,97
did:plc:wikvccytrjidt4odmd5aeuho,1.1078219124898276,254
did:plc:wikvrugxii6o55k3x27jttul,5.096524997255655,13
did:plc:wikxtux34o372gij7yaz2oro,3.598036657365646,2
did:plc:wilmdek25wzqxp7btu2d3lrz,4.3375047778042655,10
did:plc:wilxjqkhijn2eyo5x2pn6sat,12.768344261922214,1
did:plc:wimotsf4feljscmp7fy24pye,3.1636390496974984,50
did:plc:wimyz3ibxkgk7jg7erqjcint,1.6451119905281428,108
did:plc:win6osvx3grvq56rnchwsxtt,0.734099356734685,638
did:plc:winfnusd6k3fyz2zg5jfwzvs,54.38922162966211,3
did:plc:wio3s654d6aczslc3umvrmhr,26.609094355245063,9
did:plc:wipdsigtwpvaklnfams7xfw3,4.806983048500123,65
did:plc:wiprfz2mb22tbo2gkayliyem,120.37578674067902,12
did:plc:wiprxodnuyul3yjkekpckblm,7.449190025645793,2
did:plc:wiptojsxqxcdhohqohhobrrf,0.7050037015891724,4
did:plc:wiptzxdy6t53woxtdkubuim5,1.754139287257517,111
did:plc:wipur47w4ykphyokevbxj7d5,5.295731803752943,1
did:plc:wiq5yvnbhggvfqxrdcvotfwm,2.1755250425841886,1
did:plc:wir2oetdgfeccxrehfphllnc,211.1962023206148,18
did:plc:wiroiljtmmu3sg4agmeo7wtc,6.789845906043717,7
did:plc:wisai76hp5lzxdf6pwfyqwhx,53.76101923893854,1
did:plc:witaoioesbo7ztwur6ngznnm,23.82829090882621,1
did:plc:witl2xmff55zwvwndtxo2mrq,43.44875448174016,6
did:plc:wivojz73o7v3hg3izzerhage,23.73873757109518,2
did:plc:wiw2flcb762ybvhg7gj3bf2k,41.59407843251297,106
did:plc:wiw2odwa2sisl4i3otyf52em,33.84697272659273,7
did:plc:wiwrsngqvsr5tcyqrprt7eqm,7.921400383169099,2
did:plc:wiwvsffeqeq3rnpd7mhnovv2,2.9708925751688042,11
did:plc:wixagufvwfntqcf6aw6p5bpt,3.5936104799342705,4
did:plc:wixcqhenl7pnszmflbucb2bp,24.059246863594296,2
did:plc:wixdwpspxskilpkmi7vpy4ki,8.314164264438924,9
did:plc:wixfwn5dgjmijmsivzswucxf,10.842321376423318,2
did:plc:wixrb4qkb6chekrubcyq7cuw,1.907645175823235,55
did:plc:wizbbtrjbhytf6uxrbbezb33,11.675229579385318,6
did:plc:wizbguj43slo7ogg5sinbi2b,22.133342867231093,18
did:plc:wiztid2eh3hrgol7klgfzpik,24.187554350091443,5
did:plc:wj222j7j4agz3k4ikhxrbb4r,99.17415635116026,47
did:plc:wj2llh7kukc74znxxxacaodo,41.130772952904344,14
did:plc:wj35dddhyondwikgzs6gyvdq,2.625424734721428,1
did:plc:wj3mursbum6qvmxynsbvtrfd,9.246617523612898,6
did:plc:wj42ralg2ydyly7a2kpevkjg,107.46422483721196,107
did:plc:wj4jn7chu3ipfv6iqegjl5o6,27.425231376723723,1
did:plc:wj4mvoeilm4z3lftd7u27jeo,1.4132435720624126,5
did:plc:wj5koqhqdfs67j5hanfxqyd3,24.98530339206814,41
did:plc:wj652sgff6clvlhmemj4bpra,11.759833602879711,28
did:plc:wj6fswnsh7z4gtxp6u5cnmbi,85.95216296981862,6
did:plc:wj6qkv3pec5lpe7ykvge5abo,0.9087900707017599,72
did:plc:wj7bgjfo3ol7dt2txvyb3dym,3.3528190195386864,160
did:plc:wj7fqius3fcsogy4d2cidtsx,7.629287000008053,71
did:plc:wjag33rq25arzhpztb2avglj,0.512609827669737,373
did:plc:wjam2d4zd5hgkxvopejyvrqz,116.79981703806111,2
did:plc:wjar66mrxapxitzebuwigpgy,4.860433507821849,2
did:plc:wjatbj4hiinxfqaeixaw2bcp,0.5908574543167145,4851
did:plc:wjatyzjoioqxfpz6r2erahnk,7.254966371772466,7
did:plc:wjbm67yngaoq3d6ll4rhrhfc,2.8731995872098395,2
did:plc:wjccayrphmznzuxgb46g72i2,29.607299208221225,12
did:plc:wjcgbgdoqs2kjgd5n5vlhxhm,7.8719621550923335,4
did:plc:wjcl4lhhzkogvf5woavpuipe,635.7734783294446,1
did:plc:wjd4espqthbe62goch6p2mff,4.2109449327803885,126
did:plc:wjdlpzke7ljkrlryim4o5qez,2.6432568389971594,41
did:plc:wjdwbur63xu4nymk3g52c2j4,17.423628463925436,3
did:plc:wjecfugwdddgap33bus4aomw,15.144617917911495,71
did:plc:wjekbgxnpdvs7jz6d6mbye43,10.86315462495667,12
did:plc:wjelghdnnm4y3fk5os7az2pu,93.03280083986812,20
did:plc:wjemuohsvx2sf5hi54hwlmbo,14.599344875873669,5
did:plc:wjeojdonqywpw5ktsernlecj,1.070463994204699,22
did:plc:wjeyn7ontdzv2wzypde7tr47,2.5580323071515587,66
did:plc:wjfzbe6v7y2joxmxw5bcktdp,25.053173227256593,31
did:plc:wjguyhr4ztpbfpfpa4rl2wy3,14.19739687248377,6
did:plc:wjhhlzobfpooggjhfu66zq35,92.24681684222281,1
did:plc:wjhlebrnvdj6tn7k5zip6ae3,56.07420087951028,41
did:plc:wjhuahlwmh7i5b7e6ahqjjnb,3.4951361981718625,1
did:plc:wjhxp4oknes5xvkbnvpjyafh,128.91416845538248,56
did:plc:wjhyfudul2yjne355jyahhl3,5.983238900592976,2
did:plc:wjicpoftydg7jku7k24bm4xq,28.36431839290024,7
did:plc:wjiwecxcsu3klotectptz7xp,1.1002089852512231,130
did:plc:wjiyxqy4sgmri75ztz2rce5o,1.697565153727104,68
did:plc:wjj53gjsma33clplylrf7o47,10.487289265801746,10
did:plc:wjj5oobubomzxb7klmwv4bif,113.55446466684188,5
did:plc:wjj6576a4cah7ut3m72deist,21.057615542442296,6
